,State,Sex,Year,Name,Number
2456765,MA,M,1996,Matthew,1178
2456766,MA,M,1996,Nicholas,1003
2457345,MA,M,1997,Matthew,1169
2457346,MA,M,1997,Michael,1119
2457347,MA,M,1997,Nicholas,1006
2457956,MA,M,1998,Michael,1175
2457957,MA,M,1998,Matthew,1136
2457958,MA,M,1998,Nicholas,1009
2458578,MA,M,1999,Matthew,1007
2459231,MA,M,2000,Matthew,1038
2459232,MA,M,2000,Michael,1018
2506650,MD,F,1987,Ashley,1056
2507356,MD,F,1988,Ashley,1002
2557797,MD,M,1981,Michael,1205
2558231,MD,M,1982,Michael,1230
2558663,MD,M,1983,Michael,1266
2559100,MD,M,1984,Michael,1249
2559101,MD,M,1984,Christopher,1042
2559545,MD,M,1985,Michael,1213
2559546,MD,M,1985,Christopher,1059
2560001,MD,M,1986,Michael,1220
2560002,MD,M,1986,Christopher,1074
2560487,MD,M,1987,Michael,1246
2560488,MD,M,1987,Christopher,1066
2560978,MD,M,1988,Michael,1331
2560979,MD,M,1988,Christopher,1036
2561503,MD,M,1989,Michael,1341
2561504,MD,M,1989,Christopher,1061
2562058,MD,M,1990,Michael,1337
2562059,MD,M,1990,Christopher,1081
2562664,MD,M,1991,Michael,1258
2563281,MD,M,1992,Michael,1140
2687479,MI,F,1981,Jennifer,2388
2687480,MI,F,1981,Jessica,1672
2687481,MI,F,1981,Sarah,1596
2687482,MI,F,1981,Amanda,1423
2687483,MI,F,1981,Melissa,1264
2687484,MI,F,1981,Nicole,1098
2688583,MI,F,1982,Jennifer,2267
2688584,MI,F,1982,Jessica,1736
2688585,MI,F,1982,Amanda,1502
2688586,MI,F,1982,Sarah,1436
2688587,MI,F,1982,Nicole,1185
2688588,MI,F,1982,Melissa,1095
2689653,MI,F,1983,Jennifer,2242
2689654,MI,F,1983,Jessica,1723
2689655,MI,F,1983,Amanda,1467
2689656,MI,F,1983,Sarah,1354
2689657,MI,F,1983,Nicole,1184
2690702,MI,F,1984,Jennifer,1982
2690703,MI,F,1984,Jessica,1694
2690704,MI,F,1984,Amanda,1465
2690705,MI,F,1984,Sarah,1258
2690706,MI,F,1984,Ashley,1251
2690707,MI,F,1984,Nicole,1168
2691761,MI,F,1985,Jessica,1951
2691762,MI,F,1985,Amanda,1727
2691763,MI,F,1985,Ashley,1714
2691764,MI,F,1985,Jennifer,1536
2691765,MI,F,1985,Nicole,1211
2691766,MI,F,1985,Sarah,1197
2692860,MI,F,1986,Jessica,2036
2692861,MI,F,1986,Ashley,1946
2692862,MI,F,1986,Amanda,1782
2692863,MI,F,1986,Jennifer,1337
2692864,MI,F,1986,Sarah,1319
2692865,MI,F,1986,Nicole,1082
2693979,MI,F,1987,Ashley,2316
2693980,MI,F,1987,Jessica,2221
2693981,MI,F,1987,Amanda,1835
2693982,MI,F,1987,Jennifer,1225
2693983,MI,F,1987,Sarah,1224
2693984,MI,F,1987,Nicole,1048
2695132,MI,F,1988,Ashley,2109
2695133,MI,F,1988,Jessica,1906
2695134,MI,F,1988,Amanda,1682
2695135,MI,F,1988,Sarah,1212
2696303,MI,F,1989,Ashley,2139
2696304,MI,F,1989,Jessica,1775
2696305,MI,F,1989,Amanda,1597
2696306,MI,F,1989,Brittany,1240
2696307,MI,F,1989,Sarah,1214
2696308,MI,F,1989,Samantha,1123
2697528,MI,F,1990,Ashley,2060
2697529,MI,F,1990,Jessica,1720
2697530,MI,F,1990,Amanda,1387
2697531,MI,F,1990,Brittany,1314
2697532,MI,F,1990,Samantha,1236
2697533,MI,F,1990,Sarah,1064
2698842,MI,F,1991,Ashley,1877
2698843,MI,F,1991,Jessica,1585
2698844,MI,F,1991,Samantha,1246
2698845,MI,F,1991,Amanda,1214
2698846,MI,F,1991,Brittany,1063
2698847,MI,F,1991,Sarah,1027
2700168,MI,F,1992,Ashley,1559
2700169,MI,F,1992,Jessica,1283
2700170,MI,F,1992,Samantha,1145
2700171,MI,F,1992,Emily,1040
2701494,MI,F,1993,Ashley,1370
2701495,MI,F,1993,Jessica,1215
2701496,MI,F,1993,Samantha,1060
2701497,MI,F,1993,Emily,1031
2702789,MI,F,1994,Ashley,1198
2702790,MI,F,1994,Jessica,1090
2702791,MI,F,1994,Emily,1050
2704086,MI,F,1995,Emily,1028
2705324,MI,F,1996,Emily,1079
2706601,MI,F,1997,Emily,1074
2707915,MI,F,1998,Emily,1094
2709275,MI,F,1999,Emily,1081
2777531,MI,M,1981,Michael,2924
2777532,MI,M,1981,Matthew,2062
2777533,MI,M,1981,Jason,2017
2777534,MI,M,1981,Christopher,1791
2777535,MI,M,1981,David,1690
2777536,MI,M,1981,Ryan,1537
2777537,MI,M,1981,Joshua,1508
2777538,MI,M,1981,James,1461
2777539,MI,M,1981,Robert,1400
2777540,MI,M,1981,Daniel,1244
2777541,MI,M,1981,Joseph,1233
2777542,MI,M,1981,Brian,1194
2777543,MI,M,1981,John,1136
2777544,MI,M,1981,Justin,1081
2777545,MI,M,1981,Andrew,1062
2777546,MI,M,1981,Nicholas,1032
2777547,MI,M,1981,Eric,1030
2777548,MI,M,1981,Adam,1006
2778282,MI,M,1982,Michael,2808
2778283,MI,M,1982,Christopher,2160
2778284,MI,M,1982,Matthew,2066
2778285,MI,M,1982,Jason,1936
2778286,MI,M,1982,David,1548
2778287,MI,M,1982,James,1447
2778288,MI,M,1982,Joshua,1447
2778289,MI,M,1982,Ryan,1432
2778290,MI,M,1982,Robert,1385
2778291,MI,M,1982,Joseph,1302
2778292,MI,M,1982,Daniel,1220
2778293,MI,M,1982,Justin,1154
2778294,MI,M,1982,John,1138
2778295,MI,M,1982,Brian,1137
2778296,MI,M,1982,Andrew,1123
2778297,MI,M,1982,Nicholas,1088
2778298,MI,M,1982,Eric,1025
2779013,MI,M,1983,Michael,2757
2779014,MI,M,1983,Matthew,2221
2779015,MI,M,1983,Christopher,2015
2779016,MI,M,1983,David,1582
2779017,MI,M,1983,Jason,1579
2779018,MI,M,1983,Ryan,1371
2779019,MI,M,1983,James,1317
2779020,MI,M,1983,Joshua,1296
2779021,MI,M,1983,Robert,1295
2779022,MI,M,1983,Daniel,1292
2779023,MI,M,1983,Andrew,1216
2779024,MI,M,1983,Joseph,1198
2779025,MI,M,1983,Adam,1120
2779026,MI,M,1983,Justin,1107
2779027,MI,M,1983,John,1075
2779028,MI,M,1983,Brian,1074
2779029,MI,M,1983,Nicholas,1023
2779703,MI,M,1984,Michael,2730
2779704,MI,M,1984,Christopher,2096
2779705,MI,M,1984,Matthew,2076
2779706,MI,M,1984,David,1579
2779707,MI,M,1984,Ryan,1505
2779708,MI,M,1984,Joshua,1476
2779709,MI,M,1984,Daniel,1342
2779710,MI,M,1984,Jason,1340
2779711,MI,M,1984,Andrew,1274
2779712,MI,M,1984,Robert,1271
2779713,MI,M,1984,James,1261
2779714,MI,M,1984,Joseph,1242
2779715,MI,M,1984,Adam,1195
2779716,MI,M,1984,Brandon,1139
2779717,MI,M,1984,Nicholas,1116
2779718,MI,M,1984,Brian,1059
2779719,MI,M,1984,John,1049
2779720,MI,M,1984,Justin,1039
2779721,MI,M,1984,Eric,1030
2780439,MI,M,1985,Michael,2617
2780440,MI,M,1985,Christopher,2108
2780441,MI,M,1985,Matthew,1974
2780442,MI,M,1985,Joshua,1657
2780443,MI,M,1985,David,1544
2780444,MI,M,1985,Andrew,1521
2780445,MI,M,1985,Ryan,1486
2780446,MI,M,1985,Daniel,1399
2780447,MI,M,1985,Brandon,1335
2780448,MI,M,1985,Robert,1251
2780449,MI,M,1985,James,1191
2780450,MI,M,1985,Joseph,1163
2780451,MI,M,1985,Jason,1154
2780452,MI,M,1985,Nicholas,1138
2780453,MI,M,1985,Justin,1006
2781175,MI,M,1986,Michael,2553
2781176,MI,M,1986,Matthew,1936
2781177,MI,M,1986,Christopher,1866
2781178,MI,M,1986,Andrew,1584
2781179,MI,M,1986,David,1477
2781180,MI,M,1986,Joshua,1476
2781181,MI,M,1986,Ryan,1426
2781182,MI,M,1986,Robert,1294
2781183,MI,M,1986,Daniel,1268
2781184,MI,M,1986,Brandon,1220
2781185,MI,M,1986,James,1184
2781186,MI,M,1986,Nicholas,1109
2781187,MI,M,1986,Joseph,1104
2781188,MI,M,1986,Jason,1022
2781189,MI,M,1986,Justin,1017
2781946,MI,M,1987,Michael,2512
2781947,MI,M,1987,Matthew,1919
2781948,MI,M,1987,Christopher,1796
2781949,MI,M,1987,Andrew,1597
2781950,MI,M,1987,Joshua,1576
2781951,MI,M,1987,David,1457
2781952,MI,M,1987,Ryan,1393
2781953,MI,M,1987,James,1214
2781954,MI,M,1987,Justin,1201
2781955,MI,M,1987,Daniel,1197
2781956,MI,M,1987,Nicholas,1197
2781957,MI,M,1987,Robert,1168
2781958,MI,M,1987,Joseph,1149
2781959,MI,M,1987,Brandon,1096
2781960,MI,M,1987,Kyle,1023
2782716,MI,M,1988,Michael,2492
2782717,MI,M,1988,Matthew,1876
2782718,MI,M,1988,Christopher,1777
2782719,MI,M,1988,Joshua,1665
2782720,MI,M,1988,Andrew,1613
2782721,MI,M,1988,Justin,1397
2782722,MI,M,1988,David,1378
2782723,MI,M,1988,Ryan,1284
2782724,MI,M,1988,Robert,1213
2782725,MI,M,1988,Daniel,1196
2782726,MI,M,1988,Nicholas,1178
2782727,MI,M,1988,James,1162
2782728,MI,M,1988,Joseph,1060
2782729,MI,M,1988,Brandon,1055
2782730,MI,M,1988,Kyle,1012
2783513,MI,M,1989,Michael,2592
2783514,MI,M,1989,Christopher,1881
2783515,MI,M,1989,Joshua,1839
2783516,MI,M,1989,Matthew,1801
2783517,MI,M,1989,Andrew,1534
2783518,MI,M,1989,Ryan,1409
2783519,MI,M,1989,Nicholas,1373
2783520,MI,M,1989,Justin,1361
2783521,MI,M,1989,David,1333
2783522,MI,M,1989,James,1201
2783523,MI,M,1989,Kyle,1179
2783524,MI,M,1989,Joseph,1132
2783525,MI,M,1989,Daniel,1118
2783526,MI,M,1989,Robert,1111
2783527,MI,M,1989,Anthony,1052
2783528,MI,M,1989,Brandon,1011
2784381,MI,M,1990,Michael,2590
2784382,MI,M,1990,Joshua,1914
2784383,MI,M,1990,Matthew,1725
2784384,MI,M,1990,Christopher,1703
2784385,MI,M,1990,Andrew,1476
2784386,MI,M,1990,Ryan,1423
2784387,MI,M,1990,Nicholas,1305
2784388,MI,M,1990,Kyle,1295
2784389,MI,M,1990,David,1270
2784390,MI,M,1990,Justin,1216
2784391,MI,M,1990,Joseph,1193
2784392,MI,M,1990,Daniel,1179
2784393,MI,M,1990,James,1176
2784394,MI,M,1990,Jacob,1149
2784395,MI,M,1990,Robert,1075
2784396,MI,M,1990,Anthony,1066
2784397,MI,M,1990,Brandon,1006
2785298,MI,M,1991,Michael,2351
2785299,MI,M,1991,Joshua,1771
2785300,MI,M,1991,Matthew,1615
2785301,MI,M,1991,Christopher,1524
2785302,MI,M,1991,Jacob,1396
2785303,MI,M,1991,Andrew,1374
2785304,MI,M,1991,Nicholas,1243
2785305,MI,M,1991,Ryan,1230
2785306,MI,M,1991,Joseph,1192
2785307,MI,M,1991,Brandon,1170
2785308,MI,M,1991,Kyle,1168
2785309,MI,M,1991,Tyler,1125
2785310,MI,M,1991,James,1121
2785311,MI,M,1991,Daniel,1079
2785312,MI,M,1991,David,1073
2785313,MI,M,1991,Justin,1071
2785314,MI,M,1991,Anthony,1032
2785315,MI,M,1991,Robert,1028
2786233,MI,M,1992,Michael,2066
2786234,MI,M,1992,Joshua,1473
2786235,MI,M,1992,Matthew,1394
2786236,MI,M,1992,Christopher,1356
2786237,MI,M,1992,Tyler,1354
2786238,MI,M,1992,Jacob,1324
2786239,MI,M,1992,Brandon,1272
2786240,MI,M,1992,Andrew,1249
2786241,MI,M,1992,Nicholas,1221
2786242,MI,M,1992,Ryan,1176
2786243,MI,M,1992,Zachary,1146
2786244,MI,M,1992,Kyle,1114
2786245,MI,M,1992,Joseph,1049
2787155,MI,M,1993,Michael,1780
2787156,MI,M,1993,Jacob,1498
2787157,MI,M,1993,Tyler,1437
2787158,MI,M,1993,Matthew,1333
2787159,MI,M,1993,Joshua,1285
2787160,MI,M,1993,Brandon,1229
2787161,MI,M,1993,Nicholas,1196
2787162,MI,M,1993,Christopher,1193
2787163,MI,M,1993,Ryan,1170
2787164,MI,M,1993,Zachary,1170
2787165,MI,M,1993,Andrew,1149
2787166,MI,M,1993,Joseph,1045
2787167,MI,M,1993,Kyle,1007
2788052,MI,M,1994,Jacob,1689
2788053,MI,M,1994,Michael,1600
2788054,MI,M,1994,Tyler,1533
2788055,MI,M,1994,Nicholas,1224
2788056,MI,M,1994,Joshua,1223
2788057,MI,M,1994,Matthew,1181
2788058,MI,M,1994,Brandon,1164
2788059,MI,M,1994,Zachary,1163
2788060,MI,M,1994,Christopher,1090
2788061,MI,M,1994,Andrew,1018
2789014,MI,M,1995,Jacob,1644
2789015,MI,M,1995,Michael,1511
2789016,MI,M,1995,Tyler,1417
2789017,MI,M,1995,Nicholas,1270
2789018,MI,M,1995,Matthew,1179
2789019,MI,M,1995,Austin,1168
2789020,MI,M,1995,Joshua,1164
2789021,MI,M,1995,Andrew,1106
2789022,MI,M,1995,Brandon,1046
2789023,MI,M,1995,Zachary,1017
2789024,MI,M,1995,Joseph,1002
2789955,MI,M,1996,Jacob,1688
2789956,MI,M,1996,Michael,1390
2789957,MI,M,1996,Tyler,1255
2789958,MI,M,1996,Nicholas,1248
2789959,MI,M,1996,Austin,1208
2789960,MI,M,1996,Matthew,1126
2789961,MI,M,1996,Joshua,1090
2789962,MI,M,1996,Andrew,1041
2790915,MI,M,1997,Jacob,1750
2790916,MI,M,1997,Michael,1374
2790917,MI,M,1997,Austin,1226
2790918,MI,M,1997,Tyler,1178
2790919,MI,M,1997,Nicholas,1101
2790920,MI,M,1997,Joshua,1040
2790921,MI,M,1997,Andrew,1030
2790922,MI,M,1997,Matthew,1018
2791906,MI,M,1998,Jacob,1762
2791907,MI,M,1998,Michael,1197
2791908,MI,M,1998,Joshua,1078
2791909,MI,M,1998,Austin,1068
2791910,MI,M,1998,Nicholas,1052
2791911,MI,M,1998,Tyler,1049
2791912,MI,M,1998,Matthew,1025
2792970,MI,M,1999,Jacob,1742
2792971,MI,M,1999,Michael,1079
2792972,MI,M,1999,Nicholas,1021
2792973,MI,M,1999,Tyler,1006
2794041,MI,M,2000,Jacob,1570
2794042,MI,M,2000,Joshua,1016
2795135,MI,M,2001,Jacob,1383
2796267,MI,M,2002,Jacob,1303
2797394,MI,M,2003,Jacob,1198
2798556,MI,M,2004,Jacob,1171
2849318,MN,F,1981,Jennifer,1160
2849944,MN,F,1982,Jennifer,1122
2849945,MN,F,1982,Jessica,1003
2850567,MN,F,1983,Jennifer,1045
2851158,MN,F,1984,Jennifer,1051
2853020,MN,F,1987,Ashley,1059
2905882,MN,M,1981,Michael,1372
2905883,MN,M,1981,Matthew,1233
2906292,MN,M,1982,Matthew,1317
2906293,MN,M,1982,Michael,1302
2906714,MN,M,1983,Matthew,1261
2906715,MN,M,1983,Michael,1225
2907112,MN,M,1984,Matthew,1245
2907113,MN,M,1984,Michael,1209
2907521,MN,M,1985,Matthew,1234
2907522,MN,M,1985,Michael,1146
2907931,MN,M,1986,Matthew,1186
2907932,MN,M,1986,Michael,1142
2907933,MN,M,1986,Andrew,1097
2908351,MN,M,1987,Michael,1144
2908352,MN,M,1987,Andrew,1095
2908791,MN,M,1988,Michael,1096
2908792,MN,M,1988,Matthew,1078
2908793,MN,M,1988,Andrew,1052
2909238,MN,M,1989,Michael,1090
2909239,MN,M,1989,Andrew,1031
2909240,MN,M,1989,Matthew,1028
2909717,MN,M,1990,Michael,1075
2910206,MN,M,1991,Michael,1036
2972068,MO,F,1981,Jennifer,1386
2972069,MO,F,1981,Amanda,1046
2972792,MO,F,1982,Jennifer,1228
2972793,MO,F,1982,Jessica,1054
2973546,MO,F,1983,Jennifer,1215
2973547,MO,F,1983,Jessica,1019
2974269,MO,F,1984,Ashley,1116
2974270,MO,F,1984,Jennifer,1104
2974980,MO,F,1985,Ashley,1360
2974981,MO,F,1985,Jessica,1108
2974982,MO,F,1985,Amanda,1040
2975704,MO,F,1986,Ashley,1378
2975705,MO,F,1986,Jessica,1193
2976426,MO,F,1987,Jessica,1348
2976427,MO,F,1987,Ashley,1341
2976428,MO,F,1987,Amanda,1007
2977156,MO,F,1988,Ashley,1238
2977157,MO,F,1988,Jessica,1180
2977918,MO,F,1989,Jessica,1062
2977919,MO,F,1989,Ashley,1049
2978718,MO,F,1990,Ashley,1040
2978719,MO,F,1990,Jessica,1024
3039836,MO,M,1981,Michael,1482
3039837,MO,M,1981,Christopher,1138
3039838,MO,M,1981,Matthew,1123
3039839,MO,M,1981,Joshua,1095
3040360,MO,M,1982,Michael,1387
3040361,MO,M,1982,Christopher,1260
3040362,MO,M,1982,Matthew,1213
3040363,MO,M,1982,Joshua,1028
3040887,MO,M,1983,Michael,1387
3040888,MO,M,1983,Christopher,1297
3040889,MO,M,1983,Matthew,1228
3041401,MO,M,1984,Michael,1341
3041402,MO,M,1984,Christopher,1259
3041403,MO,M,1984,Matthew,1226
3041404,MO,M,1984,Joshua,1035
3041914,MO,M,1985,Michael,1337
3041915,MO,M,1985,Christopher,1265
3041916,MO,M,1985,Matthew,1158
3041917,MO,M,1985,Joshua,1097
3042452,MO,M,1986,Christopher,1263
3042453,MO,M,1986,Michael,1261
3042454,MO,M,1986,Matthew,1098
3042996,MO,M,1987,Michael,1263
3042997,MO,M,1987,Christopher,1133
3042998,MO,M,1987,Matthew,1072
3043541,MO,M,1988,Michael,1267
3043542,MO,M,1988,Christopher,1116
3043543,MO,M,1988,Joshua,1022
3044113,MO,M,1989,Michael,1234
3044114,MO,M,1989,Christopher,1069
3044115,MO,M,1989,Joshua,1029
3044116,MO,M,1989,Matthew,1001
3044718,MO,M,1990,Michael,1150
3045349,MO,M,1991,Michael,1104
3045958,MO,M,1992,Michael,1015
3049203,MO,M,1997,Jacob,1011
3049889,MO,M,1998,Jacob,1034
3273591,NC,F,1981,Jennifer,1337
3273592,NC,F,1981,Amanda,1017
3274405,NC,F,1982,Jennifer,1447
3274406,NC,F,1982,Jessica,1081
3274407,NC,F,1982,Amanda,1017
3275238,NC,F,1983,Jennifer,1335
3275239,NC,F,1983,Jessica,1142
3275240,NC,F,1983,Ashley,1099
3276053,NC,F,1984,Ashley,1263
3276054,NC,F,1984,Jennifer,1205
3276055,NC,F,1984,Jessica,1176
3276873,NC,F,1985,Ashley,1493
3276874,NC,F,1985,Jessica,1302
3276875,NC,F,1985,Jennifer,1051
3276876,NC,F,1985,Amanda,1023
3277730,NC,F,1986,Ashley,1521
3277731,NC,F,1986,Jessica,1502
3277732,NC,F,1986,Amanda,1103
3278612,NC,F,1987,Ashley,1723
3278613,NC,F,1987,Jessica,1688
3278614,NC,F,1987,Amanda,1065
3279502,NC,F,1988,Ashley,1630
3279503,NC,F,1988,Jessica,1565
3279504,NC,F,1988,Brittany,1089
3279505,NC,F,1988,Amanda,1021
3280431,NC,F,1989,Brittany,1840
3280432,NC,F,1989,Ashley,1514
3280433,NC,F,1989,Jessica,1505
3281405,NC,F,1990,Brittany,1695
3281406,NC,F,1990,Ashley,1473
3281407,NC,F,1990,Jessica,1405
3282396,NC,F,1991,Brittany,1351
3282397,NC,F,1991,Ashley,1320
3282398,NC,F,1991,Jessica,1233
3283402,NC,F,1992,Ashley,1170
3283403,NC,F,1992,Brittany,1118
3283404,NC,F,1992,Jessica,1091
3284443,NC,F,1993,Ashley,1043
3362397,NC,M,1981,Michael,1429
3362398,NC,M,1981,Christopher,1309
3362399,NC,M,1981,James,1252
3362400,NC,M,1981,Jason,1081
3362401,NC,M,1981,Joshua,1008
3363003,NC,M,1982,Christopher,1647
3363004,NC,M,1982,Michael,1456
3363005,NC,M,1982,James,1174
3363618,NC,M,1983,Christopher,1612
3363619,NC,M,1983,Michael,1484
3363620,NC,M,1983,James,1190
3363621,NC,M,1983,Matthew,1151
3363622,NC,M,1983,Joshua,1027
3364230,NC,M,1984,Christopher,1740
3364231,NC,M,1984,Michael,1434
3364232,NC,M,1984,Joshua,1335
3364233,NC,M,1984,Matthew,1215
3364234,NC,M,1984,James,1203
3364235,NC,M,1984,William,1042
3364829,NC,M,1985,Christopher,1707
3364830,NC,M,1985,Joshua,1424
3364831,NC,M,1985,Michael,1389
3364832,NC,M,1985,James,1192
3364833,NC,M,1985,Matthew,1131
3364834,NC,M,1985,Brandon,1109
3365470,NC,M,1986,Christopher,1717
3365471,NC,M,1986,Michael,1342
3365472,NC,M,1986,Joshua,1159
3365473,NC,M,1986,Matthew,1136
3365474,NC,M,1986,Brandon,1106
3365475,NC,M,1986,James,1078
3365476,NC,M,1986,William,1014
3366129,NC,M,1987,Christopher,1645
3366130,NC,M,1987,Joshua,1423
3366131,NC,M,1987,Michael,1398
3366132,NC,M,1987,Matthew,1188
3366133,NC,M,1987,James,1082
3366134,NC,M,1987,William,1009
3366795,NC,M,1988,Christopher,1577
3366796,NC,M,1988,Joshua,1510
3366797,NC,M,1988,Michael,1449
3366798,NC,M,1988,Justin,1179
3366799,NC,M,1988,Matthew,1148
3366800,NC,M,1988,James,1120
3366801,NC,M,1988,William,1006
3367501,NC,M,1989,Christopher,1821
3367502,NC,M,1989,Joshua,1627
3367503,NC,M,1989,Michael,1531
3367504,NC,M,1989,Justin,1201
3367505,NC,M,1989,James,1177
3367506,NC,M,1989,Matthew,1131
3367507,NC,M,1989,William,1118
3368242,NC,M,1990,Christopher,1699
3368243,NC,M,1990,Joshua,1599
3368244,NC,M,1990,Michael,1439
3368245,NC,M,1990,Matthew,1205
3368246,NC,M,1990,William,1123
3368247,NC,M,1990,James,1097
3368248,NC,M,1990,Justin,1096
3369036,NC,M,1991,Christopher,1560
3369037,NC,M,1991,Joshua,1497
3369038,NC,M,1991,Michael,1361
3369039,NC,M,1991,Matthew,1096
3369040,NC,M,1991,James,1075
3369041,NC,M,1991,William,1061
3369842,NC,M,1992,Christopher,1366
3369843,NC,M,1992,Joshua,1322
3369844,NC,M,1992,Michael,1259
3369845,NC,M,1992,William,1056
3369846,NC,M,1992,James,1037
3369847,NC,M,1992,Matthew,1027
3370681,NC,M,1993,Christopher,1243
3370682,NC,M,1993,Joshua,1237
3370683,NC,M,1993,Michael,1183
3370684,NC,M,1993,William,1040
3371522,NC,M,1994,Christopher,1146
3371523,NC,M,1994,Michael,1066
3371524,NC,M,1994,William,1028
3371525,NC,M,1994,Joshua,1024
3372363,NC,M,1995,Christopher,1097
3372364,NC,M,1995,Joshua,1096
3372365,NC,M,1995,Michael,1003
3373227,NC,M,1996,Joshua,1067
3373228,NC,M,1996,Christopher,1033
3374121,NC,M,1997,Christopher,1016
3374122,NC,M,1997,Joshua,1002
3375062,NC,M,1998,William,1055
3375063,NC,M,1998,Jacob,1045
3375064,NC,M,1998,Joshua,1021
3376032,NC,M,1999,Jacob,1092
3376033,NC,M,1999,Joshua,1004
3377006,NC,M,2000,William,1043
3377007,NC,M,2000,Jacob,1039
3377008,NC,M,2000,Joshua,1011
3378042,NC,M,2001,Jacob,1016
3379092,NC,M,2002,William,1010
3380146,NC,M,2003,Jacob,1008
3597343,NJ,F,1981,Jennifer,1603
3597344,NJ,F,1981,Jessica,1195
3598287,NJ,F,1982,Jennifer,1619
3598288,NJ,F,1982,Jessica,1262
3599228,NJ,F,1983,Jennifer,1606
3599229,NJ,F,1983,Jessica,1226
3600150,NJ,F,1984,Jennifer,1601
3600151,NJ,F,1984,Jessica,1249
3601068,NJ,F,1985,Jessica,1390
3601069,NJ,F,1985,Jennifer,1351
3601070,NJ,F,1985,Nicole,1008
3602009,NJ,F,1986,Jessica,1605
3602010,NJ,F,1986,Jennifer,1253
3602011,NJ,F,1986,Ashley,1020
3602012,NJ,F,1986,Amanda,1014
3603011,NJ,F,1987,Jessica,1633
3603012,NJ,F,1987,Ashley,1261
3603013,NJ,F,1987,Amanda,1176
3603014,NJ,F,1987,Jennifer,1103
3604032,NJ,F,1988,Jessica,1485
3604033,NJ,F,1988,Ashley,1267
3604034,NJ,F,1988,Amanda,1107
3604035,NJ,F,1988,Nicole,1026
3605081,NJ,F,1989,Jessica,1420
3605082,NJ,F,1989,Ashley,1277
3605083,NJ,F,1989,Amanda,1144
3606183,NJ,F,1990,Jessica,1330
3606184,NJ,F,1990,Ashley,1164
3606185,NJ,F,1990,Amanda,1137
3606186,NJ,F,1990,Stephanie,1005
3607323,NJ,F,1991,Jessica,1232
3607324,NJ,F,1991,Ashley,1116
3608458,NJ,F,1992,Jessica,1067
3608459,NJ,F,1992,Ashley,1042
3609585,NJ,F,1993,Jessica,1079
3610694,NJ,F,1994,Jessica,1043
3672814,NJ,M,1981,Michael,2571
3672815,NJ,M,1981,Christopher,1462
3672816,NJ,M,1981,David,1154
3672817,NJ,M,1981,Joseph,1154
3672818,NJ,M,1981,John,1139
3672819,NJ,M,1981,Matthew,1088
3672820,NJ,M,1981,Robert,1065
3673468,NJ,M,1982,Michael,2629
3673469,NJ,M,1982,Christopher,1681
3673470,NJ,M,1982,Matthew,1218
3673471,NJ,M,1982,Robert,1193
3673472,NJ,M,1982,David,1174
3673473,NJ,M,1982,John,1162
3673474,NJ,M,1982,Joseph,1139
3673475,NJ,M,1982,Daniel,1052
3673476,NJ,M,1982,Jason,1043
3674131,NJ,M,1983,Michael,2645
3674132,NJ,M,1983,Christopher,1605
3674133,NJ,M,1983,Matthew,1329
3674134,NJ,M,1983,Joseph,1177
3674135,NJ,M,1983,Robert,1170
3674136,NJ,M,1983,Daniel,1165
3674137,NJ,M,1983,John,1163
3674138,NJ,M,1983,David,1127
3674792,NJ,M,1984,Michael,2671
3674793,NJ,M,1984,Christopher,1714
3674794,NJ,M,1984,Matthew,1398
3674795,NJ,M,1984,Daniel,1299
3674796,NJ,M,1984,Joseph,1180
3674797,NJ,M,1984,John,1162
3674798,NJ,M,1984,David,1157
3674799,NJ,M,1984,Robert,1153
3675446,NJ,M,1985,Michael,2584
3675447,NJ,M,1985,Christopher,1739
3675448,NJ,M,1985,Matthew,1391
3675449,NJ,M,1985,Daniel,1323
3675450,NJ,M,1985,Joseph,1263
3675451,NJ,M,1985,Robert,1160
3675452,NJ,M,1985,David,1139
3675453,NJ,M,1985,John,1094
3675454,NJ,M,1985,James,1045
3676134,NJ,M,1986,Michael,2650
3676135,NJ,M,1986,Christopher,1758
3676136,NJ,M,1986,Matthew,1474
3676137,NJ,M,1986,Daniel,1410
3676138,NJ,M,1986,Joseph,1185
3676139,NJ,M,1986,David,1163
3676140,NJ,M,1986,Robert,1149
3676141,NJ,M,1986,John,1104
3676142,NJ,M,1986,James,1019
3676807,NJ,M,1987,Michael,2781
3676808,NJ,M,1987,Christopher,1698
3676809,NJ,M,1987,Matthew,1594
3676810,NJ,M,1987,Daniel,1401
3676811,NJ,M,1987,Joseph,1303
3676812,NJ,M,1987,David,1162
3676813,NJ,M,1987,John,1128
3676814,NJ,M,1987,Andrew,1071
3676815,NJ,M,1987,Robert,1070
3677529,NJ,M,1988,Michael,2855
3677530,NJ,M,1988,Christopher,1748
3677531,NJ,M,1988,Matthew,1631
3677532,NJ,M,1988,Daniel,1376
3677533,NJ,M,1988,Joseph,1262
3677534,NJ,M,1988,John,1189
3677535,NJ,M,1988,David,1184
3677536,NJ,M,1988,Robert,1126
3677537,NJ,M,1988,Andrew,1031
3677538,NJ,M,1988,Anthony,1024
3677539,NJ,M,1988,James,1008
3678275,NJ,M,1989,Michael,2982
3678276,NJ,M,1989,Christopher,1856
3678277,NJ,M,1989,Matthew,1705
3678278,NJ,M,1989,Daniel,1476
3678279,NJ,M,1989,Joseph,1374
3678280,NJ,M,1989,John,1304
