,State,Sex,Year,Name,Number
4587737,PA,F,1982,Jennifer,2799
4587738,PA,F,1982,Jessica,2272
4587739,PA,F,1982,Amanda,1654
4587740,PA,F,1982,Melissa,1366
4587741,PA,F,1982,Nicole,1337
4588891,PA,F,1983,Jennifer,2572
4588892,PA,F,1983,Jessica,2084
4588893,PA,F,1983,Amanda,1608
4588894,PA,F,1983,Ashley,1602
4588895,PA,F,1983,Nicole,1491
4590013,PA,F,1984,Jennifer,2230
4590014,PA,F,1984,Jessica,2002
4590015,PA,F,1984,Ashley,1810
4590016,PA,F,1984,Amanda,1658
4590017,PA,F,1984,Nicole,1486
4591131,PA,F,1985,Ashley,2181
4591132,PA,F,1985,Jessica,2048
4591133,PA,F,1985,Amanda,1952
4591134,PA,F,1985,Jennifer,1944
4591135,PA,F,1985,Nicole,1507
4592322,PA,F,1986,Ashley,2397
4592323,PA,F,1986,Jessica,2340
4592324,PA,F,1986,Amanda,2117
4592325,PA,F,1986,Jennifer,1540
4592326,PA,F,1986,Nicole,1407
4592327,PA,F,1986,Sarah,1291
4593535,PA,F,1987,Ashley,2559
4593536,PA,F,1987,Amanda,2269
4593537,PA,F,1987,Jessica,2241
4593538,PA,F,1987,Jennifer,1366
4593539,PA,F,1987,Nicole,1329
4593540,PA,F,1987,Sarah,1269
4594770,PA,F,1988,Ashley,2299
4594771,PA,F,1988,Amanda,2131
4594772,PA,F,1988,Jessica,2065
4594773,PA,F,1988,Nicole,1385
4594774,PA,F,1988,Sarah,1333
4596012,PA,F,1989,Ashley,2123
4596013,PA,F,1989,Amanda,2000
4596014,PA,F,1989,Jessica,1890
4596015,PA,F,1989,Brittany,1690
4596016,PA,F,1989,Sarah,1313
4596017,PA,F,1989,Samantha,1308
4596018,PA,F,1989,Lauren,1221
4597312,PA,F,1990,Ashley,1989
4597313,PA,F,1990,Jessica,1901
4597314,PA,F,1990,Amanda,1853
4597315,PA,F,1990,Brittany,1683
4597316,PA,F,1990,Samantha,1383
4597317,PA,F,1990,Sarah,1244
4598669,PA,F,1991,Ashley,1958
4598670,PA,F,1991,Jessica,1673
4598671,PA,F,1991,Amanda,1503
4598672,PA,F,1991,Brittany,1432
4598673,PA,F,1991,Samantha,1389
4598674,PA,F,1991,Sarah,1257
4600024,PA,F,1992,Ashley,1662
4600025,PA,F,1992,Jessica,1531
4600026,PA,F,1992,Samantha,1330
4600027,PA,F,1992,Amanda,1303
4600028,PA,F,1992,Emily,1218
4600029,PA,F,1992,Brittany,1213
4601403,PA,F,1993,Ashley,1460
4601404,PA,F,1993,Jessica,1358
4601405,PA,F,1993,Emily,1343
4601406,PA,F,1993,Samantha,1243
4601407,PA,F,1993,Sarah,1239
4602721,PA,F,1994,Emily,1354
4602722,PA,F,1994,Ashley,1246
4602723,PA,F,1994,Jessica,1242
4602724,PA,F,1994,Samantha,1224
4604078,PA,F,1995,Emily,1264
4605402,PA,F,1996,Emily,1306
4606716,PA,F,1997,Emily,1301
4608046,PA,F,1998,Emily,1371
4609399,PA,F,1999,Emily,1240
4683257,PA,M,1980,Michael,4036
4683258,PA,M,1980,Jason,2509
4683259,PA,M,1980,Matthew,2410
4683260,PA,M,1980,David,2180
4683261,PA,M,1980,Christopher,2126
4683262,PA,M,1980,John,2057
4683263,PA,M,1980,Robert,1877
4683264,PA,M,1980,James,1834
4683265,PA,M,1980,Brian,1748
4683266,PA,M,1980,Joseph,1699
4683267,PA,M,1980,Joshua,1571
4683268,PA,M,1980,Daniel,1472
4683269,PA,M,1980,William,1438
4683270,PA,M,1980,Justin,1418
4683271,PA,M,1980,Ryan,1331
4684021,PA,M,1981,Michael,4034
4684022,PA,M,1981,Matthew,2762
4684023,PA,M,1981,Jason,2285
4684024,PA,M,1981,Christopher,2146
4684025,PA,M,1981,David,2073
4684026,PA,M,1981,John,1971
4684027,PA,M,1981,Joseph,1902
4684028,PA,M,1981,James,1894
4684029,PA,M,1981,Robert,1872
4684030,PA,M,1981,Joshua,1727
4684031,PA,M,1981,Daniel,1559
4684032,PA,M,1981,Justin,1542
4684033,PA,M,1981,Brian,1528
4684034,PA,M,1981,Ryan,1494
4684035,PA,M,1981,William,1391
4684761,PA,M,1982,Michael,3979
4684762,PA,M,1982,Matthew,2956
4684763,PA,M,1982,Christopher,2431
4684764,PA,M,1982,Jason,2183
4684765,PA,M,1982,David,2142
4684766,PA,M,1982,John,1969
4684767,PA,M,1982,James,1859
4684768,PA,M,1982,Robert,1856
4684769,PA,M,1982,Joseph,1769
4684770,PA,M,1982,Daniel,1668
4684771,PA,M,1982,Joshua,1657
4684772,PA,M,1982,Ryan,1532
4684773,PA,M,1982,Justin,1500
4684774,PA,M,1982,William,1429
4684775,PA,M,1982,Brian,1418
4684776,PA,M,1982,Andrew,1311
4685517,PA,M,1983,Michael,3805
4685518,PA,M,1983,Matthew,2955
4685519,PA,M,1983,Christopher,2467
4685520,PA,M,1983,David,2007
4685521,PA,M,1983,Jason,1933
4685522,PA,M,1983,John,1858
4685523,PA,M,1983,Joseph,1751
4685524,PA,M,1983,Robert,1749
4685525,PA,M,1983,Daniel,1723
4685526,PA,M,1983,James,1718
4685527,PA,M,1983,Joshua,1665
4685528,PA,M,1983,Ryan,1636
4685529,PA,M,1983,Brian,1527
4685530,PA,M,1983,Justin,1511
4685531,PA,M,1983,Andrew,1486
4685532,PA,M,1983,William,1348
4686255,PA,M,1984,Michael,3735
4686256,PA,M,1984,Matthew,2945
4686257,PA,M,1984,Christopher,2457
4686258,PA,M,1984,David,1933
4686259,PA,M,1984,Joshua,1786
4686260,PA,M,1984,Daniel,1781
4686261,PA,M,1984,Joseph,1742
4686262,PA,M,1984,John,1734
4686263,PA,M,1984,Robert,1657
4686264,PA,M,1984,Ryan,1634
4686265,PA,M,1984,Jason,1617
4686266,PA,M,1984,James,1592
4686267,PA,M,1984,Andrew,1441
4686268,PA,M,1984,Brian,1359
4686269,PA,M,1984,Justin,1311
4686270,PA,M,1984,William,1237
4686271,PA,M,1984,Adam,1206
4686992,PA,M,1985,Michael,3579
4686993,PA,M,1985,Matthew,2727
4686994,PA,M,1985,Christopher,2444
4686995,PA,M,1985,Daniel,1909
4686996,PA,M,1985,David,1865
4686997,PA,M,1985,Joshua,1810
4686998,PA,M,1985,James,1691
4686999,PA,M,1985,John,1680
4687000,PA,M,1985,Andrew,1665
4687001,PA,M,1985,Joseph,1662
4687002,PA,M,1985,Robert,1653
4687003,PA,M,1985,Ryan,1652
4687004,PA,M,1985,Jason,1360
4687005,PA,M,1985,William,1275
4687006,PA,M,1985,Brian,1273
4687007,PA,M,1985,Justin,1249
4687754,PA,M,1986,Michael,3633
4687755,PA,M,1986,Matthew,2702
4687756,PA,M,1986,Christopher,2338
4687757,PA,M,1986,David,1825
4687758,PA,M,1986,Daniel,1811
4687759,PA,M,1986,Andrew,1807
4687760,PA,M,1986,Joseph,1671
4687761,PA,M,1986,Joshua,1636
4687762,PA,M,1986,Ryan,1635
4687763,PA,M,1986,John,1628
4687764,PA,M,1986,Robert,1622
4687765,PA,M,1986,James,1566
4687766,PA,M,1986,Justin,1286
4687767,PA,M,1986,Brian,1253
4687768,PA,M,1986,William,1202
4688550,PA,M,1987,Michael,3467
4688551,PA,M,1987,Matthew,2687
4688552,PA,M,1987,Christopher,2248
4688553,PA,M,1987,Andrew,2046
4688554,PA,M,1987,David,1824
4688555,PA,M,1987,Daniel,1762
4688556,PA,M,1987,Joshua,1734
4688557,PA,M,1987,John,1656
4688558,PA,M,1987,Ryan,1593
4688559,PA,M,1987,Robert,1559
4688560,PA,M,1987,Joseph,1549
4688561,PA,M,1987,James,1525
4688562,PA,M,1987,Justin,1442
4688563,PA,M,1987,William,1274
4689334,PA,M,1988,Michael,3443
4689335,PA,M,1988,Matthew,2674
4689336,PA,M,1988,Christopher,2121
4689337,PA,M,1988,Andrew,1930
4689338,PA,M,1988,Joshua,1866
4689339,PA,M,1988,David,1730
4689340,PA,M,1988,Daniel,1711
4689341,PA,M,1988,Robert,1635
4689342,PA,M,1988,John,1581
4689343,PA,M,1988,Justin,1580
4689344,PA,M,1988,James,1564
4689345,PA,M,1988,Ryan,1551
4689346,PA,M,1988,Joseph,1544
4690180,PA,M,1989,Michael,3506
4690181,PA,M,1989,Matthew,2589
4690182,PA,M,1989,Christopher,2268
4690183,PA,M,1989,Andrew,1889
4690184,PA,M,1989,Joshua,1842
4690185,PA,M,1989,John,1710
4690186,PA,M,1989,Daniel,1683
4690187,PA,M,1989,David,1680
4690188,PA,M,1989,Ryan,1644
4690189,PA,M,1989,Joseph,1630
4690190,PA,M,1989,Robert,1562
4690191,PA,M,1989,Justin,1504
4690192,PA,M,1989,James,1481
4690193,PA,M,1989,Nicholas,1317
4690194,PA,M,1989,Anthony,1241
4691047,PA,M,1990,Michael,3449
4691048,PA,M,1990,Matthew,2621
4691049,PA,M,1990,Christopher,2092
4691050,PA,M,1990,Joshua,1861
4691051,PA,M,1990,Andrew,1737
4691052,PA,M,1990,Ryan,1694
4691053,PA,M,1990,Joseph,1685
4691054,PA,M,1990,John,1629
4691055,PA,M,1990,Daniel,1625
4691056,PA,M,1990,David,1617
4691057,PA,M,1990,Robert,1571
4691058,PA,M,1990,James,1487
4691059,PA,M,1990,Justin,1397
4691060,PA,M,1990,Nicholas,1395
4691061,PA,M,1990,Anthony,1230
4691939,PA,M,1991,Michael,3082
4691940,PA,M,1991,Matthew,2332
4691941,PA,M,1991,Christopher,1958
4691942,PA,M,1991,Joshua,1735
4691943,PA,M,1991,Andrew,1662
4691944,PA,M,1991,Ryan,1595
4691945,PA,M,1991,John,1576
4691946,PA,M,1991,Joseph,1533
4691947,PA,M,1991,James,1478
4691948,PA,M,1991,David,1473
4691949,PA,M,1991,Daniel,1471
4691950,PA,M,1991,Robert,1394
4691951,PA,M,1991,Tyler,1370
4691952,PA,M,1991,Nicholas,1355
4691953,PA,M,1991,Brandon,1250
4691954,PA,M,1991,Zachary,1244
4691955,PA,M,1991,Anthony,1204
4692847,PA,M,1992,Michael,2762
4692848,PA,M,1992,Matthew,2124
4692849,PA,M,1992,Christopher,1735
4692850,PA,M,1992,Tyler,1656
4692851,PA,M,1992,Joshua,1611
4692852,PA,M,1992,Ryan,1577
4692853,PA,M,1992,Andrew,1549
4692854,PA,M,1992,John,1467
4692855,PA,M,1992,Joseph,1463
4692856,PA,M,1992,Nicholas,1420
4692857,PA,M,1992,David,1413
4692858,PA,M,1992,Brandon,1401
4692859,PA,M,1992,Daniel,1401
4692860,PA,M,1992,Zachary,1365
4692861,PA,M,1992,Robert,1261
4692862,PA,M,1992,James,1232
4693778,PA,M,1993,Michael,2710
4693779,PA,M,1993,Matthew,1920
4693780,PA,M,1993,Tyler,1772
4693781,PA,M,1993,Christopher,1577
4693782,PA,M,1993,Ryan,1557
4693783,PA,M,1993,Nicholas,1483
4693784,PA,M,1993,Joshua,1453
4693785,PA,M,1993,Joseph,1396
4693786,PA,M,1993,Zachary,1396
4693787,PA,M,1993,Andrew,1360
4693788,PA,M,1993,John,1356
4693789,PA,M,1993,Daniel,1281
4693790,PA,M,1993,Brandon,1262
4694725,PA,M,1994,Michael,2350
4694726,PA,M,1994,Tyler,1848
4694727,PA,M,1994,Matthew,1768
4694728,PA,M,1994,Nicholas,1518
4694729,PA,M,1994,Ryan,1449
4694730,PA,M,1994,Christopher,1376
4694731,PA,M,1994,Zachary,1352
4694732,PA,M,1994,Joseph,1336
4694733,PA,M,1994,Joshua,1328
4694734,PA,M,1994,John,1298
4694735,PA,M,1994,Daniel,1285
4694736,PA,M,1994,Brandon,1255
4694737,PA,M,1994,Andrew,1239
4695675,PA,M,1995,Michael,2122
4695676,PA,M,1995,Matthew,1757
4695677,PA,M,1995,Tyler,1636
4695678,PA,M,1995,Nicholas,1561
4695679,PA,M,1995,Ryan,1373
4695680,PA,M,1995,Joshua,1308
4695681,PA,M,1995,Zachary,1305
4695682,PA,M,1995,Christopher,1295
4695683,PA,M,1995,Joseph,1276
4695684,PA,M,1995,Daniel,1217
4695685,PA,M,1995,John,1213
4696628,PA,M,1996,Michael,1950
4696629,PA,M,1996,Matthew,1748
4696630,PA,M,1996,Tyler,1535
4696631,PA,M,1996,Nicholas,1477
4696632,PA,M,1996,Ryan,1241
4697571,PA,M,1997,Michael,1795
4697572,PA,M,1997,Matthew,1678
4697573,PA,M,1997,Nicholas,1518
4697574,PA,M,1997,Jacob,1389
4697575,PA,M,1997,Tyler,1362
4698538,PA,M,1998,Michael,1804
4698539,PA,M,1998,Matthew,1573
4698540,PA,M,1998,Nicholas,1420
4698541,PA,M,1998,Jacob,1414
4698542,PA,M,1998,Tyler,1355
4699548,PA,M,1999,Michael,1644
4699549,PA,M,1999,Matthew,1507
4699550,PA,M,1999,Nicholas,1381
4699551,PA,M,1999,Jacob,1378
4699552,PA,M,1999,Ryan,1251
4700545,PA,M,2000,Michael,1491
4700546,PA,M,2000,Jacob,1378
4700547,PA,M,2000,Matthew,1374
4700548,PA,M,2000,Nicholas,1285
4701611,PA,M,2001,Michael,1438
4701612,PA,M,2001,Jacob,1306
4701613,PA,M,2001,Matthew,1271
4702671,PA,M,2002,Michael,1352
4702672,PA,M,2002,Jacob,1260
4703745,PA,M,2003,Michael,1287
4704875,PA,M,2004,Michael,1241
4968829,TN,F,1980,Amanda,1221
4972262,TN,F,1985,Ashley,1245
4972955,TN,F,1986,Ashley,1324
4972956,TN,F,1986,Jessica,1324
4973650,TN,F,1987,Ashley,1366
4973651,TN,F,1987,Jessica,1297
4974376,TN,F,1988,Jessica,1268
5039128,TN,M,1980,Michael,1307
5039129,TN,M,1980,James,1252
5039670,TN,M,1981,Michael,1235
5040172,TN,M,1982,Christopher,1294
5040675,TN,M,1983,Christopher,1252
5041184,TN,M,1984,Christopher,1262
5041700,TN,M,1985,Christopher,1399
5041701,TN,M,1985,Joshua,1257
5042228,TN,M,1986,Christopher,1251
5042744,TN,M,1987,Christopher,1223
5043287,TN,M,1988,Joshua,1308
5043856,TN,M,1989,Joshua,1205
5044453,TN,M,1990,Joshua,1205
5154567,TX,F,1980,Jennifer,4002
5154568,TX,F,1980,Amanda,2919
5154569,TX,F,1980,Jessica,2446
5154570,TX,F,1980,Melissa,2143
5154571,TX,F,1980,Maria,1482
5154572,TX,F,1980,Elizabeth,1455
5154573,TX,F,1980,Crystal,1388
5154574,TX,F,1980,Stephanie,1369
5154575,TX,F,1980,Amy,1361
5154576,TX,F,1980,Kimberly,1346
5154577,TX,F,1980,Christina,1309
5154578,TX,F,1980,Sarah,1300
5154579,TX,F,1980,Angela,1248
5154580,TX,F,1980,Tiffany,1243
5156601,TX,F,1981,Jennifer,4244
5156602,TX,F,1981,Jessica,2909
5156603,TX,F,1981,Amanda,2736
5156604,TX,F,1981,Melissa,1951
5156605,TX,F,1981,Stephanie,1811
5156606,TX,F,1981,Crystal,1690
5156607,TX,F,1981,Elizabeth,1555
5156608,TX,F,1981,Sarah,1522
5156609,TX,F,1981,Amy,1443
5156610,TX,F,1981,Maria,1373
5156611,TX,F,1981,Tiffany,1300
5156612,TX,F,1981,Amber,1258
5156613,TX,F,1981,Kimberly,1241
5156614,TX,F,1981,Laura,1223
5156615,TX,F,1981,Michelle,1205
5158669,TX,F,1982,Jennifer,4547
5158670,TX,F,1982,Jessica,3381
5158671,TX,F,1982,Amanda,2891
5158672,TX,F,1982,Crystal,2253
5158673,TX,F,1982,Melissa,1925
5158674,TX,F,1982,Stephanie,1818
5158675,TX,F,1982,Sarah,1699
5158676,TX,F,1982,Elizabeth,1585
5158677,TX,F,1982,Tiffany,1455
5158678,TX,F,1982,Ashley,1454
5158679,TX,F,1982,Amy,1333
5158680,TX,F,1982,Amber,1308
5158681,TX,F,1982,Maria,1289
5158682,TX,F,1982,Kimberly,1272
5158683,TX,F,1982,Christina,1259
5158684,TX,F,1982,Michelle,1258
5158685,TX,F,1982,Laura,1220
5160781,TX,F,1983,Jennifer,4342
5160782,TX,F,1983,Jessica,3404
5160783,TX,F,1983,Ashley,2892
5160784,TX,F,1983,Amanda,2883
5160785,TX,F,1983,Crystal,2129
5160786,TX,F,1983,Stephanie,1979
5160787,TX,F,1983,Melissa,1825
5160788,TX,F,1983,Sarah,1712
5160789,TX,F,1983,Elizabeth,1449
5160790,TX,F,1983,Christina,1313
5160791,TX,F,1983,Amber,1306
5160792,TX,F,1983,Tiffany,1302
5160793,TX,F,1983,Heather,1217
5160794,TX,F,1983,Michelle,1214
5160795,TX,F,1983,Amy,1201
5162827,TX,F,1984,Jennifer,4027
5162828,TX,F,1984,Jessica,3635
5162829,TX,F,1984,Ashley,3446
5162830,TX,F,1984,Amanda,2808
5162831,TX,F,1984,Stephanie,2017
5162832,TX,F,1984,Crystal,1983
5162833,TX,F,1984,Sarah,1723
5162834,TX,F,1984,Melissa,1661
5162835,TX,F,1984,Elizabeth,1502
5162836,TX,F,1984,Heather,1404
5162837,TX,F,1984,Amber,1392
5162838,TX,F,1984,Laura,1310
5162839,TX,F,1984,Christina,1303
5162840,TX,F,1984,Tiffany,1252
5164928,TX,F,1985,Ashley,4034
5164929,TX,F,1985,Jessica,3772
5164930,TX,F,1985,Jennifer,3388
5164931,TX,F,1985,Amanda,3113
5164932,TX,F,1985,Stephanie,1979
5164933,TX,F,1985,Sarah,1721
5164934,TX,F,1985,Crystal,1684
5164935,TX,F,1985,Elizabeth,1675
5164936,TX,F,1985,Melissa,1472
5164937,TX,F,1985,Christina,1408
5164938,TX,F,1985,Heather,1401
5164939,TX,F,1985,Amber,1386
5164940,TX,F,1985,Laura,1369
5164941,TX,F,1985,Lauren,1367
5164942,TX,F,1985,Brittany,1256
5164943,TX,F,1985,Megan,1252
5164944,TX,F,1985,Rachel,1214
5167108,TX,F,1986,Ashley,4112
5167109,TX,F,1986,Jessica,4112
5167110,TX,F,1986,Amanda,3251
5167111,TX,F,1986,Jennifer,2919
5167112,TX,F,1986,Sarah,1936
5167113,TX,F,1986,Stephanie,1831
5167114,TX,F,1986,Crystal,1765
5167115,TX,F,1986,Brittany,1572
5167116,TX,F,1986,Elizabeth,1458
5167117,TX,F,1986,Amber,1443
5167118,TX,F,1986,Heather,1405
5167119,TX,F,1986,Lauren,1404
5167120,TX,F,1986,Melissa,1366
5167121,TX,F,1986,Laura,1294
5169268,TX,F,1987,Jessica,4259
5169269,TX,F,1987,Ashley,4162
5169270,TX,F,1987,Amanda,3168
5169271,TX,F,1987,Jennifer,2622
5169272,TX,F,1987,Sarah,1998
5169273,TX,F,1987,Stephanie,1798
5169274,TX,F,1987,Brittany,1584
5169275,TX,F,1987,Elizabeth,1502
5169276,TX,F,1987,Lauren,1448
5169277,TX,F,1987,Crystal,1403
5169278,TX,F,1987,Amber,1324
5169279,TX,F,1987,Melissa,1275
5171460,TX,F,1988,Jessica,3679
5171461,TX,F,1988,Ashley,3572
5171462,TX,F,1988,Amanda,2899
5171463,TX,F,1988,Jennifer,2157
5171464,TX,F,1988,Sarah,2064
5171465,TX,F,1988,Brittany,1840
5171466,TX,F,1988,Stephanie,1758
5171467,TX,F,1988,Lauren,1707
5171468,TX,F,1988,Elizabeth,1487
5171469,TX,F,1988,Tiffany,1388
5171470,TX,F,1988,Amber,1380
5171471,TX,F,1988,Samantha,1326
5171472,TX,F,1988,Crystal,1300
5171473,TX,F,1988,Megan,1207
5171474,TX,F,1988,Heather,1201
5173610,TX,F,1989,Ashley,3534
5173611,TX,F,1989,Jessica,3474
5173612,TX,F,1989,Amanda,2634
5173613,TX,F,1989,Brittany,2525
5173614,TX,F,1989,Sarah,2050
5173615,TX,F,1989,Jennifer,1786
5173616,TX,F,1989,Lauren,1721
5173617,TX,F,1989,Stephanie,1712
5173618,TX,F,1989,Samantha,1610
5173619,TX,F,1989,Elizabeth,1555
5173620,TX,F,1989,Amber,1311
5173621,TX,F,1989,Megan,1217
5175942,TX,F,1990,Ashley,3422
5175943,TX,F,1990,Jessica,3192
5175944,TX,F,1990,Amanda,2509
5175945,TX,F,1990,Brittany,2359
5175946,TX,F,1990,Stephanie,1941
5175947,TX,F,1990,Sarah,1894
5175948,TX,F,1990,Samantha,1693
5175949,TX,F,1990,Lauren,1684
5175950,TX,F,1990,Jennifer,1676
5175951,TX,F,1990,Elizabeth,1596
5175952,TX,F,1990,Megan,1272
5175953,TX,F,1990,Amber,1213
5178322,TX,F,1991,Ashley,3327
5178323,TX,F,1991,Jessica,3216
5178324,TX,F,1991,Amanda,2093
5178325,TX,F,1991,Brittany,1961
5178326,TX,F,1991,Stephanie,1808
5178327,TX,F,1991,Sarah,1803
5178328,TX,F,1991,Elizabeth,1672
5178329,TX,F,1991,Samantha,1626
5178330,TX,F,1991,Jennifer,1575
5178331,TX,F,1991,Lauren,1569
5178332,TX,F,1991,Megan,1238
5180715,TX,F,1992,Ashley,3154
5180716,TX,F,1992,Jessica,2830
5180717,TX,F,1992,Amanda,1953
5180718,TX,F,1992,Sarah,1796
5180719,TX,F,1992,Brittany,1785
5180720,TX,F,1992,Stephanie,1724
5180721,TX,F,1992,Samantha,1609
5180722,TX,F,1992,Elizabeth,1509
5180723,TX,F,1992,Lauren,1463
5180724,TX,F,1992,Jennifer,1435
5180725,TX,F,1992,Victoria,1250
5180726,TX,F,1992,Emily,1249
5183202,TX,F,1993,Ashley,2862
5183203,TX,F,1993,Jessica,2597
5183204,TX,F,1993,Sarah,1794
5183205,TX,F,1993,Taylor,1674
5183206,TX,F,1993,Stephanie,1613
5183207,TX,F,1993,Samantha,1609
5183208,TX,F,1993,Brittany,1546
5183209,TX,F,1993,Amanda,1484
5183210,TX,F,1993,Elizabeth,1444
5183211,TX,F,1993,Emily,1414
5183212,TX,F,1993,Victoria,1372
5183213,TX,F,1993,Jennifer,1332
5183214,TX,F,1993,Lauren,1324
5185658,TX,F,1994,Ashley,2621
5185659,TX,F,1994,Jessica,2406
5185660,TX,F,1994,Sarah,1634
5185661,TX,F,1994,Samantha,1575
5185662,TX,F,1994,Taylor,1479
5185663,TX,F,1994,Stephanie,1466
5185664,TX,F,1994,Emily,1459
5185665,TX,F,1994,Amanda,1366
5185666,TX,F,1994,Brittany,1359
5185667,TX,F,1994,Jennifer,1351
5185668,TX,F,1994,Elizabeth,1345
5185669,TX,F,1994,Victoria,1343
5185670,TX,F,1994,Lauren,1300
5188192,TX,F,1995,Ashley,2378
5188193,TX,F,1995,Jessica,2149
5188194,TX,F,1995,Sarah,1564
5188195,TX,F,1995,Emily,1485
5188196,TX,F,1995,Samantha,1460
5188197,TX,F,1995,Taylor,1457
5188198,TX,F,1995,Victoria,1381
5188199,TX,F,1995,Stephanie,1344
5188200,TX,F,1995,Elizabeth,1295
5188201,TX,F,1995,Brittany,1293
5188202,TX,F,1995,Alexis,1221
5188203,TX,F,1995,Jennifer,1210
5190715,TX,F,1996,Ashley,2134
5190716,TX,F,1996,Jessica,1916
5190717,TX,F,1996,Emily,1772
5190718,TX,F,1996,Samantha,1534
5190719,TX,F,1996,Sarah,1533
5190720,TX,F,1996,Alexis,1516
5190721,TX,F,1996,Victoria,1419
5190722,TX,F,1996,Taylor,1336
5190723,TX,F,1996,Stephanie,1334
5190724,TX,F,1996,Hannah,1266
5190725,TX,F,1996,Jennifer,1258
5190726,TX,F,1996,Elizabeth,1252
5193331,TX,F,1997,Ashley,1966
5193332,TX,F,1997,Emily,1741
5193333,TX,F,1997,Jessica,1697
5193334,TX,F,1997,Sarah,1556
5193335,TX,F,1997,Alexis,1506
5193336,TX,F,1997,Jennifer,1485
5193337,TX,F,1997,Hannah,1470
5193338,TX,F,1997,Samantha,1469
5193339,TX,F,1997,Victoria,1432
5193340,TX,F,1997,Taylor,1323
5193341,TX,F,1997,Madison,1315
5193342,TX,F,1997,Alyssa,1303
5193343,TX,F,1997,Elizabeth,1270
5195985,TX,F,1998,Emily,1814
5195986,TX,F,1998,Ashley,1796
5195987,TX,F,1998,Alexis,1762
5195988,TX,F,1998,Samantha,1680
5195989,TX,F,1998,Sarah,1571
5195990,TX,F,1998,Victoria,1510
5195991,TX,F,1998,Hannah,1502
5195992,TX,F,1998,Jessica,1472
5195993,TX,F,1998,Jennifer,1446
5195994,TX,F,1998,Madison,1365
5195995,TX,F,1998,Alyssa,1329
5195996,TX,F,1998,Elizabeth,1291
5195997,TX,F,1998,Taylor,1286
5198780,TX,F,1999,Emily,1937
5198781,TX,F,1999,Alexis,1795
5198782,TX,F,1999,Ashley,1773
5198783,TX,F,1999,Samantha,1762
5198784,TX,F,1999,Hannah,1586
5198785,TX,F,1999,Victoria,1513
5198786,TX,F,1999,Alyssa,1499
5198787,TX,F,1999,Madison,1458
5198788,TX,F,1999,Sarah,1443
5198789,TX,F,1999,Jennifer,1395
5198790,TX,F,1999,Jessica,1330
5198791,TX,F,1999,Lauren,1237
5198792,TX,F,1999,Brianna,1225
5198793,TX,F,1999,Elizabeth,1205
5201662,TX,F,2000,Emily,2038
5201663,TX,F,2000,Ashley,1839
5201664,TX,F,2000,Hannah,1672
5201665,TX,F,2000,Alexis,1544
5201666,TX,F,2000,Madison,1543
5201667,TX,F,2000,Samantha,1469
5201668,TX,F,2000,Alyssa,1457
5201669,TX,F,2000,Brianna,1362
5201670,TX,F,2000,Jessica,1355
5201671,TX,F,2000,Sarah,1348
5201672,TX,F,2000,Victoria,1318
5201673,TX,F,2000,Lauren,1227
5201674,TX,F,2000,Elizabeth,1211
5204670,TX,F,2001,Emily,2050
5204671,TX,F,2001,Madison,1818
5204672,TX,F,2001,Ashley,1719
5204673,TX,F,2001,Alexis,1460
5204674,TX,F,2001,Alyssa,1427
5204675,TX,F,2001,Hannah,1408
5204676,TX,F,2001,Samantha,1303
5204677,TX,F,2001,Victoria,1282
5204678,TX,F,2001,Abigail,1262
5204679,TX,F,2001,Jessica,1250
5204680,TX,F,2001,Brianna,1246
5204681,TX,F,2001,Jennifer,1216
5204682,TX,F,2001,Lauren,1214
5204683,TX,F,2001,Sarah,1203
5207790,TX,F,2002,Emily,2081
5207791,TX,F,2002,Madison,1727
5207792,TX,F,2002,Ashley,1685
5207793,TX,F,2002,Alyssa,1446
5207794,TX,F,2002,Alexis,1442
5207795,TX,F,2002,Hannah,1354
5207796,TX,F,2002,Samantha,1310
5207797,TX,F,2002,Abigail,1269
5207798,TX,F,2002,Brianna,1267
5207799,TX,F,2002,Victoria,1260
5207800,TX,F,2002,Jennifer,1237
5211011,TX,F,2003,Emily,2323
5211012,TX,F,2003,Ashley,1711
5211013,TX,F,2003,Madison,1624
5211014,TX,F,2003,Emma,1434
5211015,TX,F,2003,Alyssa,1374
5211016,TX,F,2003,Abigail,1346
5211017,TX,F,2003,Alexis,1345
5211018,TX,F,2003,Hannah,1294
5211019,TX,F,2003,Samantha,1276
5214328,TX,F,2004,Emily,2435
5214329,TX,F,2004,Ashley,1743
5214330,TX,F,2004,Madison,1651
5214331,TX,F,2004,Emma,1395
5214332,TX,F,2004,Alyssa,1353
5214333,TX,F,2004,Abigail,1346
5214334,TX,F,2004,Samantha,1312
5214335,TX,F,2004,Hannah,1214
5217675,TX,F,2005,Emily,2480
5217676,TX,F,2005,Mia,1654
5217677,TX,F,2005,Madison,1621
5217678,TX,F,2005,Ashley,1588
5217679,TX,F,2005,Emma,1483
5217680,TX,F,2005,Abigail,1424
5217681,TX,F,2005,Samantha,1224
5217682,TX,F,2005,Natalie,1215
5217683,TX,F,2005,Alyssa,1211
5217684,TX,F,2005,Hannah,1203
5221084,TX,F,2006,Emily,2118
5221085,TX,F,2006,Mia,1776
5221086,TX,F,2006,Ashley,1501
5221087,TX,F,2006,Isabella,1499
5221088,TX,F,2006,Madison,1473
5221089,TX,F,2006,Emma,1388
5221090,TX,F,2006,Abigail,1384
5221091,TX,F,2006,Natalie,1248
5224619,TX,F,2007,Emily,1988
